,cost,quantity,num_sold,percent_sold
667,15.0,130.0,28.0,0.2153846153846154
668,3.75,630.0,108.0,0.17142857142857143
669,5.0,200.0,43.0,0.215
670,0.0,300.0,3.0,0.01
671,87.0,150.0,14.0,0.09333333333333334
672,8.41,50.0,10.0,0.2
673,36.95,100.0,65.0,0.65
674,200.0,12.0,12.0,1.0
675,192.50625000000002,11450.0,340.0,0.029694323144104803
676,130.0,200.0,11.0,0.055
677,4.5,334.0,151.0,0.45209580838323354
678,20.0,100.0,5.0,0.05
679,30.0,300.0,182.0,0.6066666666666667
680,239.89111111111112,514.0,216.0,0.42023346303501946
681,8.75,100.0,34.0,0.34
682,46.01,5.0,1.0,0.2
683,70.175,18.0,10.0,0.5555555555555556
684,20.0,10000.0,5.0,0.0005
685,73.75,619.0,3.0,0.004846526655896607
686,133.67,145.0,61.0,0.4206896551724138
687,477.0,3075.0,0.0,0.0
688,50.0,100.0,56.0,0.56
689,93.48222222222222,610.0,123.0,0.20163934426229507
690,182.65,15.0,10.0,0.6666666666666666
691,22.85,250.0,147.0,0.588
692,90.2,13.0,10.0,0.7692307692307693
693,828.692,162.0,18.0,0.1111111111111111
694,3.11,40.0,4.0,0.1
695,4.99,120.0,33.0,0.275
696,4.99,120.0,4.0,0.03333333333333333
697,75.0,20.0,0.0,0.0
698,20.0,75.0,5.0,0.06666666666666667
699,150.0,1.0,1.0,1.0
700,46.26,75.0,19.0,0.25333333333333335
701,13.185,300.0,109.0,0.36333333333333334
702,40.0,10.0,8.0,0.8
703,1201.75,30.0,30.0,1.0
704,43.894999999999996,30998.0,1.0,3.226014581585909e-05
705,74.605,100.0,4.0,0.04
706,74.705,50.0,21.0,0.42
707,4.293333333333333,1128.0,251.0,0.2225177304964539
708,137.0,21.0,1.0,0.047619047619047616
709,117.66666666666667,31.0,2.0,0.06451612903225806
710,27.5,109.0,109.0,1.0
711,41.53,50.0,10.0,0.2
712,8.333333333333334,350.0,37.0,0.10571428571428572
713,80.0,60.0,55.0,0.9166666666666666
714,9.95,30.0,3.0,0.1
715,239.98199999999997,277.0,19.0,0.06859205776173286
716,1.865,400.0,30.0,0.075
717,30.0,30.0,11.0,0.36666666666666664
718,79.0,10.0,3.0,0.3
719,75.0,14.0,9.0,0.6428571428571429
720,25.0,63.0,31.0,0.49206349206349204
721,67.63,450.0,29.0,0.06444444444444444
722,53.75,200290.0,134.0,0.0006690299066353787
723,13.75,70.0,30.0,0.42857142857142855
724,11.25,231.0,106.0,0.4588744588744589
725,384.8185714285714,400.0,109.0,0.2725
726,140.0,1.0,1.0,1.0
727,14.995454545454548,315.0,313.0,0.9936507936507937
728,0.0,0.0,1.0,inf
729,6.18,202.0,41.0,0.20297029702970298
730,36.2,378.0,406.0,1.0740740740740742
731,7.5,100.0,65.0,0.65
732,1.8566666666666667,1000.0,100.0,0.1
733,11.555,150.0,8.0,0.05333333333333334
734,12.5,450.0,22.0,0.04888888888888889
735,93.06,50.0,20.0,0.4
736,490.0,47.0,0.0,0.0
737,125.0,40.0,1.0,0.025
738,65.0,60.0,1.0,0.016666666666666666
739,1.865,51.0,47.0,0.9215686274509803
740,3.5,240.0,107.0,0.44583333333333336
741,17.81,140.0,115.0,0.8214285714285714
742,35.0,30.0,9.0,0.3
743,12.51,100.0,31.0,0.31
744,250.0,10000.0,0.0,0.0
745,20.0,40.0,13.0,0.325
746,32.85,100.0,18.0,0.18
747,9.0,60.0,2.0,0.03333333333333333
748,32.08,15.0,10.0,0.6666666666666666
749,,0.0,0.0,
750,88.65,15.0,8.0,0.5333333333333333
751,15.0,695.0,345.0,0.49640287769784175
752,33.262499999999996,575.0,29.0,0.050434782608695654
753,45.31,24.0,11.0,0.4583333333333333
754,3770.9784615384624,2040.0,8.0,0.00392156862745098
755,14.39,20.0,0.0,0.0
756,89.56333333333335,215.0,5.0,0.023255813953488372
757,109.0,20.0,1.0,0.05
758,126.24333333333334,49.0,72.0,1.469387755102041
759,195.0,235.0,6.0,0.02553191489361702
760,17.91,60.0,39.0,0.65
761,18.333333333333332,169.0,9.0,0.05325443786982249
762,50.0,250.0,1.0,0.004
763,36.35,12.0,3.0,0.25
764,36.35,12.0,1.0,0.08333333333333333
765,70.0,200.0,4.0,0.02
766,126.0,370.0,70.0,0.1891891891891892
767,25.0,1000.0,409.0,0.409
768,95.0,200.0,14.0,0.07
769,50.0,300.0,2.0,0.006666666666666667
770,3.0,1000000.0,0.0,0.0
771,98.0,750.0,0.0,0.0
772,0.0,101.0,0.0,0.0
773,0.0,50.0,3.0,0.06
774,41.666666666666664,250.0,12.0,0.048
775,17.5,15.0,2.0,0.13333333333333333
776,18.0,15.0,17.0,1.1333333333333333
777,0.0,1.0,1.0,1.0
778,13.333333333333334,917.0,111.0,0.12104689203925845
779,50.0,200.0,9.0,0.045
780,1867.075,501.0,2.0,0.003992015968063872
781,31.91,20.0,2.0,0.1
782,60.0,1000.0,0.0,0.0
783,50.0,31.0,1.0,0.03225806451612903
784,34.45,300.0,300.0,1.0
785,7.5,250.0,139.0,0.556
786,7.5,9.0,18.0,2.0
787,41.53,450.0,105.0,0.23333333333333334
788,94.0,500.0,29.0,0.058
789,5.83,800.0,13.0,0.01625
790,35.0,50.0,27.0,0.54
791,79.33,100.0,0.0,0.0
792,23.0,186.0,9.0,0.04838709677419355
793,200.0,250.0,82.0,0.328
794,30.0,40.0,11.0,0.275
795,10.0,75.0,4.0,0.05333333333333334
796,248.22499999999997,325.0,253.0,0.7784615384615384
797,16.0,2500.0,871.0,0.3484
798,32.08,40.0,9.0,0.225
799,67.25,70.0,9.0,0.12857142857142856
800,17.81,25.0,24.0,0.96
801,150.0,30.0,0.0,0.0
802,33.333333333333336,10.0,60.0,6.0
803,424.3,1.0,1.0,1.0
804,117.75999999999999,40.0,6.0,0.15
805,15.0,50.0,24.0,0.48
806,22.63,50.0,1.0,0.02
807,46.26,100.0,0.0,0.0
808,283.235,12.0,0.0,0.0
809,29.15833333333333,350.0,94.0,0.26857142857142857
810,4.0,84.0,24.0,0.2857142857142857
811,22.63,100.0,32.0,0.32
812,311.89,80.0,15.0,0.1875
813,5.89,180.0,25.0,0.1388888888888889
814,47.0,400.0,1.0,0.0025
815,450.0,205.0,9.0,0.04390243902439024
816,59.09,250.0,141.0,0.564
817,11.6075,155.0,29.0,0.1870967741935484
818,10.44,384.0,384.0,1.0
819,2149.33,4140.0,7.0,0.0016908212560386474
820,50.0,11.0,8.0,0.7272727272727273
821,1246.2,30.0,5.0,0.16666666666666666
822,60.0,651.0,12.0,0.018433179723502304
823,22.63,25.0,17.0,0.68
824,64.99,150.0,1.0,0.006666666666666667
825,16.666666666666668,488.0,0.0,0.0
826,18.875,80.0,13.0,0.1625
827,2.23,250.0,75.0,0.3
828,50.0,400.0,4.0,0.01
829,8.25,100.0,7.0,0.07
830,8.0,120.0,1.0,0.008333333333333333
831,13.45,20.0,8.0,0.4
832,300.53333333333336,29.0,9.0,0.3103448275862069
833,17.906666666666666,300.0,65.0,0.21666666666666667
834,50.0,3.0,3.0,1.0
835,,0.0,0.0,
836,69.88,55.0,16.0,0.2909090909090909
837,48.333333333333336,350.0,27.0,0.07714285714285714
838,40.6,700.0,61.0,0.08714285714285715
839,12.0,500.0,2.0,0.004
840,10.35,15.0,5.0,0.3333333333333333
841,128.47,200.0,14.0,0.07
842,10.0,3.0,2.0,0.6666666666666666
843,22.0,300.0,26.0,0.08666666666666667
844,45.0,225.0,52.0,0.2311111111111111
845,36.0,70.0,31.0,0.44285714285714284
846,4.47,95.0,54.0,0.5684210526315789
847,6.77,25.0,1.0,0.04
848,0.0,200.0,3.0,0.015
849,7.5,90.0,79.0,0.8777777777777778
850,4.328,1250.0,22.0,0.0176
851,48.08,30.0,18.0,0.6
852,,0.0,0.0,
853,32.25,50.0,9.0,0.18
854,7.0,2160.0,129.0,0.059722222222222225
855,70.0,300.0,3.0,0.01
856,4.255,350.0,32.0,0.09142857142857143
857,40.0,150.0,42.0,0.28
858,32.5,250.0,40.0,0.16
859,5.0,10.0,10.0,1.0
860,250.0,40.0,0.0,0.0
861,12.922,23.0,12.0,0.5217391304347826
862,35.0,80.0,1.0,0.0125
863,425.58,50.0,3.0,0.06
864,30.0,123.0,18.0,0.14634146341463414
865,104.5,2.0,1.0,0.5
866,8.46,35.0,30.0,0.8571428571428571
867,6.06,30.0,15.0,0.5
868,51.05,26.0,10.0,0.38461538461538464
869,15.5,200.0,11.0,0.055
870,24.86,150.0,1.0,0.006666666666666667
871,0.0,500.0,11.0,0.022
872,13.724999999999998,455.0,2.0,0.004395604395604396
873,300.0,30.0,0.0,0.0
874,30.0,20.0,7.0,0.35
875,64.21000000000001,25.0,2.0,0.08
876,8.833333333333334,240.0,3.0,0.0125
877,15.0,90.0,0.0,0.0
878,22.63,50.0,22.0,0.44
879,1.18,20.0,1.0,0.05
880,7.5,250.0,24.0,0.096
881,14.666666666666666,60.0,9.0,0.15
882,12.5,125.0,11.0,0.088
883,68.59333333333335,48.0,11.0,0.22916666666666666
884,6.7633333333333345,420.0,16.0,0.0380952380952381
885,30.0,200.0,2.0,0.01
886,5.625,26000.0,95.0,0.003653846153846154
887,11.0,430.0,12.0,0.027906976744186046
888,8.5,100.0,74.0,0.74
889,753.4981818181818,156.0,60.0,0.38461538461538464
890,7.881111111111112,360.0,11.0,0.030555555555555555
891,29.0,195.0,73.0,0.37435897435897436
892,34.34,200.0,109.0,0.545
893,1.13,10.0,1.0,0.1
894,7.0,116.0,27.0,0.23275862068965517
895,17.91,18.0,14.0,0.7777777777777778
896,20.349444444444444,280195.0,6537.0,0.023330180766965865
897,20.0,50.0,2.0,0.04
898,11.333333333333334,294.0,260.0,0.8843537414965986
899,225.0,5.0,2.0,0.4
900,36.98,100.0,2.0,0.02
901,13.125,1420.0,173.0,0.12183098591549296
902,10.0,40.0,17.0,0.425
903,27.354999999999997,175.0,17.0,0.09714285714285714
904,393.25,1.0,1.0,1.0
905,448.6075,180.0,4.0,0.022222222222222223
906,5.0,40.0,2.0,0.05
907,4.375,112.0,16.0,0.14285714285714285
908,13.68,100.0,3.0,0.03
909,75.0,150.0,2.0,0.013333333333333334
910,380.75000000000006,210.0,54.0,0.2571428571428571
911,10.63,30.0,9.0,0.3
912,0.9,3.0,2.0,0.6666666666666666
913,22.5,250.0,2.0,0.008
914,20.0,200.0,1.0,0.005
915,162.5,42.0,14.0,0.3333333333333333
916,3.335,24.0,1.0,0.041666666666666664
917,8.75,110.0,113.0,1.0272727272727273
918,50.0,20.0,0.0,0.0
919,30.0,50.0,1.0,0.02
920,25.0,500.0,8.0,0.016
921,0.0,5450.0,5250.0,0.963302752293578
922,10.0,30.0,7.0,0.23333333333333334
923,12.0,70.0,2.0,0.02857142857142857
924,72.0,21600.0,838.0,0.038796296296296294
925,10.4,18000.0,106.0,0.005888888888888889
926,35.08,24.0,5.0,0.20833333333333334
927,20.0,15.0,7.0,0.4666666666666667
928,119.0,74.0,14.0,0.1891891891891892
929,32.15,200.0,202.0,1.01
930,,0.0,0.0,
931,6.333333333333333,115.0,84.0,0.7304347826086957
932,78.0,65.0,18.0,0.27692307692307694
933,110.0,1030.0,587.0,0.5699029126213592
934,100.0,100.0,55.0,0.55
935,15.0,375.0,92.0,0.24533333333333332
936,21.455,200.0,16.0,0.08
937,5.0,105.0,23.0,0.21904761904761905
938,2.5,388.0,14.0,0.03608247422680412
939,27.36,10.0,10.0,1.0
940,45.58,30.0,19.0,0.6333333333333333
941,170.0,10.0,1.0,0.1
942,9.5425,220.0,25.0,0.11363636363636363
943,12.3625,55.0,21.0,0.38181818181818183
944,315.09999999999997,155.0,7.0,0.04516129032258064
945,162.5,42.0,14.0,0.3333333333333333
946,17.5,200.0,14.0,0.07
947,22.63,50.0,7.0,0.14
948,17.81,30.0,21.0,0.7
949,15.0,40.0,30.0,0.75
950,12.0,30.0,2.0,0.06666666666666667
951,29.236666666666668,1300.0,2.0,0.0015384615384615385
952,3.0,12.0,5.0,0.4166666666666667
953,24.333333333333332,145.0,78.0,0.5379310344827586
954,1930.05,20.0,5.0,0.25
955,8.74,450.0,336.0,0.7466666666666667
956,65.4,240.0,38.0,0.15833333333333333
957,20.0,24.0,13.0,0.5416666666666666
958,10.0,100.0,0.0,0.0
959,4.0,248.0,235.0,0.9475806451612904
960,45.0,40.0,1.0,0.025
961,353.11,120.0,1.0,0.008333333333333333
962,17.91,80.0,18.0,0.225
963,12.0,60.0,40.0,0.6666666666666666
964,15.0,100000.0,0.0,0.0
965,59.50666666666667,900.0,64.0,0.07111111111111111
966,39.4075,70994.0,19.0,0.0002676282502746711
967,10.0,35.0,3.0,0.08571428571428572
968,25.0,75.0,7.0,0.09333333333333334
969,15.0,60.0,13.0,0.21666666666666667
970,60.0,24.0,20.0,0.8333333333333334
971,30.0,200.0,0.0,0.0
972,39.0,72.0,34.0,0.4722222222222222
973,20.0,1.0,0.0,0.0
974,20.625,1200.0,21.0,0.0175
975,20.0,60.0,7.0,0.11666666666666667
976,18.208,85.0,2.0,0.023529411764705882
977,46.46,1.0,1.0,1.0
978,22.63,15.0,1.0,0.06666666666666667
979,23.571428571428573,1050.0,11.0,0.010476190476190476
980,2.5,80.0,22.0,0.275
981,9.639999999999999,185.0,29.0,0.15675675675675677
982,76.32,15.0,9.0,0.6
983,103.33333333333333,30.0,2.0,0.06666666666666667
984,105.32,170.0,1.0,0.0058823529411764705
985,20.0,17.0,16.0,0.9411764705882353
986,39.95666666666667,300.0,46.0,0.15333333333333332
987,233.355,100.0,3.0,0.03
988,10.0,100.0,11.0,0.11
989,15.0,150.0,26.0,0.17333333333333334
990,30.0,40.0,0.0,0.0
991,200.0,50.0,0.0,0.0
992,25.0,30.0,14.0,0.4666666666666667
993,6.762857142857143,584.0,100.0,0.17123287671232876
994,40.0,50.0,34.0,0.68
995,50.0,10.0,0.0,0.0
996,10.0,50.0,0.0,0.0
997,90.0,100.0,0.0,0.0
998,649.0,14.0,1.0,0.07142857142857142
999,30.0,30.0,0.0,0.0
1000,20.0,480.0,23.0,0.04791666666666667
1001,133.75,1480.0,291.0,0.1966216216216216
1002,17.91,30.0,16.0,0.5333333333333333
1003,71.66666666666667,42.0,16.0,0.38095238095238093
1004,11.666666666666666,89.0,19.0,0.21348314606741572
1005,15.0,24.0,29.0,1.2083333333333333
1006,84.44681818181817,580.0,73.0,0.12586206896551724
1007,84.44681818181817,484.0,115.0,0.23760330578512398
1008,299.99,18.0,5.0,0.2777777777777778
1009,223.5,40.0,1.0,0.025
1010,73.27,50.0,11.0,0.22
1011,499.0,7.0,2.0,0.2857142857142857
1012,51.05,70.0,22.0,0.3142857142857143
1013,32.085,300.0,112.0,0.37333333333333335
1014,1122.37,36.0,8.0,0.2222222222222222
1015,17.5,10200.0,45.0,0.004411764705882353
1016,224.0,220.0,12.0,0.05454545454545454
1017,10.0,30.0,26.0,0.8666666666666667
1018,60.0,200.0,216.0,1.08
1019,5.85,430.0,192.0,0.44651162790697674
1020,5.0,250.0,20.0,0.08
1021,13.19,30.0,1.0,0.03333333333333333
1022,12.0,150.0,6.0,0.04
1023,86.885,2000.0,2.0,0.001
1024,8.46,800.0,22.0,0.0275
1025,10.0,50.0,50.0,1.0
1026,7.5,70.0,0.0,0.0
1027,93.33333333333333,3000.0,15.0,0.005
1028,12.333333333333334,217.0,63.0,0.2903225806451613
1029,12.5,350.0,39.0,0.11142857142857143
1030,17.91,200.0,32.0,0.16
1031,13.19,12.0,12.0,1.0
1032,15.0,200.0,30.0,0.15
1033,56.925000000000004,150.0,1.0,0.006666666666666667
1034,475.0,50.0,0.0,0.0
1035,5.0,100.0,2.0,0.02
1036,8.75,50.0,17.0,0.34
1037,7.0,51.0,5.0,0.09803921568627451
1038,25.0,50.0,19.0,0.38
1039,50.515,100.0,9.0,0.09
1040,250.0,35.0,0.0,0.0
1041,0.0,100.0,0.0,0.0
1042,8.4,391.0,380.0,0.9718670076726342
1043,9.0,100.0,9.0,0.09
1044,27.5,60.0,2.0,0.03333333333333333
1045,10.0,100.0,34.0,0.34
1046,4.285714285714286,130.0,33.0,0.25384615384615383
1047,18.856,500.0,28.0,0.056
1048,10.0,190.0,127.0,0.6684210526315789
1049,45.0,38.0,11.0,0.2894736842105263
1050,28.195,141.0,1.0,0.0070921985815602835
1051,16.666666666666668,200.0,17.0,0.085
1052,15.0,10.0,10.0,1.0
1053,35.0,20.0,0.0,0.0
1054,46.26,840.0,189.0,0.225
1055,36.80833333333333,1260.0,208.0,0.16507936507936508
1056,62.5,320.0,135.0,0.421875
1057,25.0,500.0,29.0,0.058
1058,1305.7495652173916,544.0,40.0,0.07352941176470588
1059,15.0,200.0,36.0,0.18
1060,46.26,12.0,6.0,0.5
1061,70.0,18.0,11.0,0.6111111111111112
1062,36.666666666666664,112.0,15.0,0.13392857142857142
1063,0.0,0.0,116.0,inf
1064,19.48333333333333,299997.0,63.0,0.0002100021000210002
1065,8.0,135.0,13.0,0.0962962962962963
1066,0.0,150.0,8.0,0.05333333333333334
1067,34.445,55.0,24.0,0.43636363636363634
1068,36.81,40.0,17.0,0.425
1069,10.0,50.0,17.0,0.34
1070,17.91,35.0,35.0,1.0
1071,57.142857142857146,2142.0,2289.0,1.0686274509803921
1072,30.0,350.0,173.0,0.4942857142857143
1073,49.0,50.0,17.0,0.34
1074,10.0,101.0,101.0,1.0
1075,34.445,200.0,23.0,0.115
1076,211.97000000000003,900.0,159.0,0.17666666666666667
1077,15.0,500.0,59.0,0.118
1078,329.2966666666667,60.0,1.0,0.016666666666666666
1079,1.725,100.0,81.0,0.81
1080,8.46,33.0,26.0,0.7878787878787878
1081,15.0,100.0,13.0,0.13
1082,0.0,1000.0,0.0,0.0
1083,15.0,300.0,30.0,0.1
1084,15.0,175.0,165.0,0.9428571428571428
1085,21.283333333333335,130.0,11.0,0.08461538461538462
1086,17.5,20.0,15.0,0.75
1087,5.0,124.0,5.0,0.04032258064516129
1088,3.0300000000000002,500.0,90.0,0.18
1089,10.0,200.0,6.0,0.03
1090,25.0,8.0,2.0,0.25
1091,20.0,10.0,1.0,0.1
1092,20.0,80.0,21.0,0.2625
1093,50.0,285.0,78.0,0.2736842105263158
1094,6.095000000000001,200.0,10.0,0.05
1095,8.333333333333334,765.0,13.0,0.01699346405228758
1096,13.0,54.0,3.0,0.05555555555555555
1097,15.0,50.0,50.0,1.0
1098,20.0,150.0,26.0,0.17333333333333334
1099,0.0,170100.0,87.0,0.0005114638447971782
1100,40.0,55.0,9.0,0.16363636363636364
1101,46.01,50.0,1.0,0.02
1102,100.0,500000.0,2.0,4e-06
1103,12.64,33.0,22.0,0.6666666666666666
1104,32.08,30.0,3.0,0.1
1105,20.0,26.0,26.0,1.0
1106,0.0,80.0,0.0,0.0
1107,20.27,10.0,9.0,0.9
1108,640.6666666666666,415.0,34.0,0.0819277108433735
1109,2.25,900.0,67.0,0.07444444444444444
1110,0.0,20.0,0.0,0.0
1111,92.33333333333333,35.0,3.0,0.08571428571428572
1112,29.009999999999998,300.0,19.0,0.06333333333333334
1113,30.0,30.0,28.0,0.9333333333333333
1114,75.0,40.0,35.0,0.875
1115,75.0,110.0,38.0,0.34545454545454546
1116,55.0,300.0,17.0,0.056666666666666664
1117,20.0,50.0,20.0,0.4
1118,27.36,35.0,15.0,0.42857142857142855
1119,9.4,25.0,24.0,0.96
1120,20.6325,95.0,4.0,0.042105263157894736
1121,1200.0,15.0,1.0,0.06666666666666667
1122,0.0,20.0,0.0,0.0
1123,16.0,5002.0,3.0,0.0005997600959616154
1124,25.75,500.0,34.0,0.068
1125,10.0,180.0,7.0,0.03888888888888889
1126,25.0,150.0,150.0,1.0
1127,8.46,200.0,3.0,0.015
1128,6.0,270.0,14.0,0.05185185185185185
1129,36.0,50.0,5.0,0.1
1130,30.0,90.0,12.0,0.13333333333333333
1131,523.94,63.0,61.0,0.9682539682539683
1132,11.056666666666667,250.0,70.0,0.28
1133,36.81,100.0,50.0,0.5
1134,960.05,20.0,4.0,0.2
1135,17.91,40.0,38.0,0.95
1136,0.0,1200.0,331.0,0.2758333333333333
1137,60.0,175.0,50.0,0.2857142857142857
1138,35.0,1000.0,68.0,0.068
1139,0.0,625.0,38.0,0.0608
1140,8.75,3.0,1.0,0.3333333333333333
1141,205.0,224.0,104.0,0.4642857142857143
1142,18.25,20.0,14.0,0.7
1143,38.75,400.0,75.0,0.1875
1144,15.0,30.0,1.0,0.03333333333333333
1145,24.206666666666667,1075.0,105.0,0.09767441860465116
1146,40.0,178.0,6.0,0.033707865168539325
1147,90.0,400.0,415.0,1.0375
1148,268.5315384615385,457.0,56.0,0.12253829321663019
1149,69.51,20.0,12.0,0.6
1150,188.01,35.0,8.0,0.22857142857142856
1151,225.0,300.0,6.0,0.02
1152,31.666666666666668,295.0,84.0,0.2847457627118644
1153,30.0,1800.0,9.0,0.005
1154,10.0,250.0,99.0,0.396
1155,25.0,3000.0,11.0,0.0036666666666666666
1156,25.47,300.0,46.0,0.15333333333333332
1157,27.5,160.0,99.0,0.61875
1158,4.6,850.0,83.0,0.0976470588235294
1159,65.0,81.0,24.0,0.2962962962962963
1160,12.43,160.0,31.0,0.19375
1161,41.666666666666664,607.0,0.0,0.0
1162,123.89999999999999,1750.0,2.0,0.001142857142857143
1163,59.583333333333336,7689.0,2533.0,0.3294316556119131
1164,5.0,150.0,13.0,0.08666666666666667
1165,45.0,72.0,12.0,0.16666666666666666
1166,50.0,100.0,1.0,0.01
1167,235.26,35.0,5.0,0.14285714285714285
1168,10.0,100.0,40.0,0.4
1169,17.91,18.0,2.0,0.1111111111111111
1170,22.63,25.0,8.0,0.32
1171,4.0,174.0,7.0,0.040229885057471264
1172,3.3333333333333335,520.0,85.0,0.16346153846153846
1173,16.0,2500.0,30.0,0.012
1174,69.88,300.0,113.0,0.37666666666666665
1175,13.513333333333334,130.0,10.0,0.07692307692307693
1176,262.65999999999997,200.0,18.0,0.09
1177,14.15,50.0,15.0,0.3
1178,,0.0,0.0,
1179,36.81,25.0,7.0,0.28
1180,8.46,100.0,22.0,0.22
1181,8.46,80.0,79.0,0.9875
1182,12.5,60.0,4.0,0.06666666666666667
1183,7.5,282.0,272.0,0.9645390070921985
1184,107.87333333333333,15.0,2.0,0.13333333333333333
1185,300.0,5500000.0,0.0,0.0
1186,5.0,45.0,11.0,0.24444444444444444
1187,8.0,37.0,37.0,1.0
1188,98.5,129.0,114.0,0.8837209302325582
1189,5.0,742.0,70.0,0.09433962264150944
1190,62.0,132.0,34.0,0.25757575757575757
1191,9.8875,42.0,41.0,0.9761904761904762
1192,1497.0275000000001,27.0,4.0,0.14814814814814814
1193,113.0,80.0,2.0,0.025
1194,15.0,300.0,19.0,0.06333333333333334
1195,74.60999999999999,18.0,18.0,1.0
1196,20.0,125.0,71.0,0.568
1197,5.0,50.0,46.0,0.92
1198,8.46,50.0,8.0,0.16
1199,46.35,43.0,2.0,0.046511627906976744
1200,24.35,380.0,213.0,0.5605263157894737
1201,29.263333333333332,250.0,52.0,0.208
1202,45.0,200.0,15.0,0.075
1203,8.75,218.0,218.0,1.0
1204,100.0,11.0,0.0,0.0
1205,858.2,2.0,2.0,1.0
1206,145.0,50.0,0.0,0.0
1207,858.2,2.0,2.0,1.0
1208,40.0,10.0,1.0,0.1
1209,45.0,120.0,30.0,0.25
1210,60.917500000000004,77.0,19.0,0.24675324675324675
1211,41.86333333333334,37.0,14.0,0.3783783783783784
1212,10.0,100.0,3.0,0.03
1213,20.0,144.0,139.0,0.9652777777777778
1214,88.785,150.0,82.0,0.5466666666666666
1215,15.0,50.0,1.0,0.02
1216,24.73,70.0,4.0,0.05714285714285714
1217,15.799999999999999,430.0,29.0,0.06744186046511629
1218,30.895,1095.0,66.0,0.06027397260273973
1219,7.8428571428571425,395.0,52.0,0.13164556962025317
1220,6.59,85.0,24.0,0.2823529411764706
1221,191.52999999999997,240.0,2.0,0.008333333333333333
1222,13.18,20.0,4.0,0.2
1223,46.26,300.0,0.0,0.0
1224,20.0,250.0,250.0,1.0
1225,1154.05,13.0,5.0,0.38461538461538464
1226,10.0,1180.0,8.0,0.006779661016949152
1227,17.91,40.0,8.0,0.2
1228,0.0,100.0,4.0,0.04
1229,3.6666666666666665,101.0,47.0,0.46534653465346537
1230,10.0,500.0,14.0,0.028
1231,31.338,340.0,17.0,0.05
1232,8.46,35.0,16.0,0.45714285714285713
1233,199.0,25.0,4.0,0.16
1234,14.377500000000001,460.0,17.0,0.03695652173913044
1235,25.0,30.0,6.0,0.2
1236,125.0,400.0,0.0,0.0
1237,10.0,50.0,4.0,0.08
1238,4.05,80.0,12.0,0.15
1239,768.6,119.0,116.0,0.9747899159663865
1240,100.0,350.0,0.0,0.0
1241,47.333333333333336,100.0,0.0,0.0
1242,299.5,250.0,0.0,0.0
1243,35.0,40.0,31.0,0.775
1244,84.0,300.0,2.0,0.006666666666666667
1245,72.01666666666667,72.0,19.0,0.2638888888888889
1246,12.5,300.0,83.0,0.27666666666666667
1247,15.5,100.0,41.0,0.41
1248,139.375,850.0,20.0,0.023529411764705882
1249,36.666666666666664,700.0,0.0,0.0
1250,8.5,55.0,6.0,0.10909090909090909
1251,8.5,55.0,7.0,0.12727272727272726
1252,10.0,500.0,27.0,0.054
1253,0.0,500000.0,1.0,2e-06
1254,10.63,44.0,19.0,0.4318181818181818
1255,42.5,180.0,0.0,0.0
1256,174.3325,630.0,129.0,0.20476190476190476
1257,60.0,100.0,23.0,0.23
1258,375.0,1.0,1.0,1.0
1259,96.875,800.0,279.0,0.34875
1260,1297.61,926.0,285.0,0.3077753779697624
1261,15.0,22700.0,866.0,0.03814977973568282
1262,90.0,80.0,0.0,0.0
1263,20.0,9.0,9.0,1.0
1264,172.885,25.0,20.0,0.8
1265,,0.0,0.0,
1266,125.0,240.0,0.0,0.0
1267,462.5,600.0,1.0,0.0016666666666666668
1268,30.0,100.0,6.0,0.06
1269,531.1066666666667,66.0,2.0,0.030303030303030304
1270,22.63,125.0,87.0,0.696
1271,30.0,144.0,26.0,0.18055555555555555
1272,0.0,30.0,1.0,0.03333333333333333
1273,65.15,12.0,5.0,0.4166666666666667
1274,13.45,8.0,0.0,0.0
1275,78.08999999999999,105.0,43.0,0.4095238095238095
1276,3909.090909090909,1100.0,3.0,0.0027272727272727275
1277,35.85333333333333,602.0,71.0,0.11794019933554817
1278,81.73,26.0,25.0,0.9615384615384616
1279,93.51,5.0,1.0,0.2
1280,178.56,180.0,4.0,0.022222222222222223
1281,49.0,15.0,2.0,0.13333333333333333
1282,166.78,53.0,3.0,0.05660377358490566
1283,5465.625,917.0,140.0,0.15267175572519084
1284,45.0,30.0,2.0,0.06666666666666667
1285,45.0,30.0,2.0,0.06666666666666667
1286,50.0,200.0,2.0,0.01
1287,7.2,2401.0,642.0,0.2673885880882965
1288,30.0,200.0,4.0,0.02
1289,235.0,22.0,15.0,0.6818181818181818
1290,18.14,250.0,60.0,0.24
1291,51.42307692307692,5700.0,2.0,0.0003508771929824561
1292,0.0,0.0,0.0,
1293,0.0,0.0,0.0,
1294,5.05,1350.0,63.0,0.04666666666666667
1295,6.57,40.0,40.0,1.0
1296,20.0,200.0,10.0,0.05
1297,472.55,20.0,3.0,0.15
1298,11.666666666666666,500.0,2.0,0.004
1299,,0.0,0.0,
1300,9.0,70.0,11.0,0.15714285714285714
1301,8.333333333333334,50.0,13.0,0.26
1302,361.57,9.0,9.0,1.0
1303,24.86,80.0,22.0,0.275
1304,10.0,1100.0,231.0,0.21
1305,7.5,35.0,29.0,0.8285714285714286
1306,42.542857142857144,137.0,50.0,0.36496350364963503
1307,3.58,400.0,59.0,0.1475
1308,10.0,500.0,117.0,0.234
1309,46.35,15.0,8.0,0.5333333333333333
1310,20.0,350.0,28.0,0.08
